study_nr,author,title,pubyear,invivo_exvivo,invivo_exvivo_nr,structures_names,structures_nr,ident_seg,ident_seg_nr,Manual_or_Automatic_segmentation,manseg_auto_seg_nr,Which_sequence_visible,sequence_nr,Field_strength,Field_strength_nr,control_patient,type_of_patient,Total_n,T1_x,T1_y,T1_z,T1_voxel_volume_cubic_mm,T2_x,T2_y,T2_z,T2_voxel_volume_cubic_mm,T2s_x,T2s_y,T2s_z,T2s_voxel_volume_cubic_mm,fT2s_x,fT2s_y,fT2s_z,fT2s_voxel_volume_cubic_mm,dwi_x,dwi_y,dwi_z,dwi_voxel_volume_cubic_mm,swi_x,swi_y,swi_z,swi_voxel_volume_cubic_mm,mt_x,mt_y,mt_z,mt_voxel_volume_cubic_mm,pd_x,pd_y,pd_z,pd_voxel_volume_cubic_mm,other_x,other_y,other_z,other_voxel_volume_cubic_mm
131,Schreiner,Regional Fluid-Attenuated Inversion Recovery (FLAIR) at 7 Tesla correlates with amyloid beta in hippocampus and brainstem of cognitively normal elderly subjects.,2014,Invivo,1,brain stem,10,Segmentation,2,Automatic (freesurfer),4,T1NAMPRAGE,1,7.0,1,1,0,14,0.86,0.61,1.14,0.598044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,Schreiner,Regional Fluid-Attenuated Inversion Recovery (FLAIR) at 7 Tesla correlates with amyloid beta in hippocampus and brainstem of cognitively normal elderly subjects.,2014,Invivo,1,globus pallidus,13,Segmentation,2,Automatic (freesurfer),4,T1NAMPRAGE,1,7.0,1,1,0,14,0.86,0.61,1.14,0.598044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,Schreiner,Regional Fluid-Attenuated Inversion Recovery (FLAIR) at 7 Tesla correlates with amyloid beta in hippocampus and brainstem of cognitively normal elderly subjects.,2014,Invivo,1,caudate,17,Segmentation,2,Automatic (freesurfer),4,T1NAMPRAGE,1,7.0,1,1,0,14,0.86,0.61,1.14,0.598044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,Schreiner,Regional Fluid-Attenuated Inversion Recovery (FLAIR) at 7 Tesla correlates with amyloid beta in hippocampus and brainstem of cognitively normal elderly subjects.,2014,Invivo,1,putamen,19,Segmentation,2,Automatic (freesurfer),4,T1NAMPRAGE,1,7.0,1,1,0,14,0.86,0.61,1.14,0.598044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,Schreiner,Regional Fluid-Attenuated Inversion Recovery (FLAIR) at 7 Tesla correlates with amyloid beta in hippocampus and brainstem of cognitively normal elderly subjects.,2014,Invivo,1,choroid plexus,22,Segmentation,2,Automatic (freesurfer),4,T1NAMPRAGE,1,7.0,1,1,0,14,0.86,0.61,1.14,0.598044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,Schreiner,Regional Fluid-Attenuated Inversion Recovery (FLAIR) at 7 Tesla correlates with amyloid beta in hippocampus and brainstem of cognitively normal elderly subjects.,2014,Invivo,1,thalamus,115,Segmentation,2,Automatic (freesurfer),4,T1NAMPRAGE,1,7.0,1,1,0,14,0.86,0.61,1.14,0.598044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,Shmueli,Magnetic susceptibility mapping of brain tissue in vivo using MRI phase data.,2009,Invivo,1,putamen,19,Segmentation,2,Manual,1,R2*,3,7.0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,Shmueli,Magnetic susceptibility mapping of brain tissue in vivo using MRI phase data.,2009,Invivo,1,red nucleus,91,Segmentation,2,Manual,1,R2*,3,7.0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,Shmueli,Magnetic susceptibility mapping of brain tissue in vivo using MRI phase data.,2009,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,R2*,3,7.0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,Sladky,High-resolution functional MRI of the human amygdala at 7 T.pdf,2013,Invivo,1,amygdala,3,Segmentation,2,n.s.,9999,T2* EPI,4,7.0,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,2,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Solano_Castiella,Parcellation of human amygdala in vivo using ultra high field structural MRI.,2011,Invivo,1,amygdala,3,Segmentation,2,Manual,1,T1NAweighted,1,7.0,1,1,0,9,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Solano_Castiella,Parcellation of human amygdala in vivo using ultra high field structural MRI.,2011,Invivo,1,basolateral amygdala,4,Segmentation,2,Automatic (intensity KNAmeans ),4,T2 and T2*,10,7.0,1,1,0,9,NA,NA,NA,NA,1.2,1.2,1.2,1.728,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Solano_Castiella,Parcellation of human amygdala in vivo using ultra high field structural MRI.,2011,Invivo,1,centromedial amygdala,6,Segmentation,2,Automatic (intensity KNAmeans ),4,T2 and T2*,10,7.0,1,1,0,9,NA,NA,NA,NA,1.2,1.2,1.2,1.728,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Solano_Castiella,Parcellation of human amygdala in vivo using ultra high field structural MRI.,2011,Invivo,1,superficial amygdala,8,Segmentation,2,Automatic (intensity KNAmeans ),4,T2 and T2*,10,7.0,1,1,0,9,NA,NA,NA,NA,1.2,1.2,1.2,1.728,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Solano_Castiella,Parcellation of human amygdala in vivo using ultra high field structural MRI.,2011,Invivo,1,anterior perforated substance amygdala,9,Identification,1,NA,0,T1NAweighted,1,7.0,1,1,0,9,1.2,1.2,1.2,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,Solbach,Cerebellar pathology in Friedreich's ataxia atrophied dentate nuclei with normal iron content.,2014,Invivo,1,dentate nucleus,25,Segmentation,2,Manual,1,Phase image,3,7.0,1,3,6,28,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,abducens nucleus,1,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,dorsal accessory olivary nucleus,26,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,dorsal cochlear nucleus,27,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,dorsal motor nucleus of the vagus,28,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,facial motor nucleus,30,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,hypoglossal nucleus,40,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,inferior colliculus,47,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,inferior olivary nucleus,49,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,medial accessory olivary nucleus,54,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,cuneatus nucleus,58,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,gracil nucleus,60,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,solitary nucleus,63,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,periaqueductal gray,68,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,principal sensory and motor trigeminal nuclei,78,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,pontine nuclei,83,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,red nucleus,91,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,spinal nucleus of the accessory nerve,99,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,spinal olivary nucleus,100,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,spinal nucleus of the trigeminal nerve,101,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,substantia nigra pars compacta,105,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,substantia nigra pars reticularis,110,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,vestibular nuclei,149,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Soria,Improved assessment of ex vivo brainstem neuroanatomy with high-resolution MRI and DTI at 7 Tesla.,2011,Exvivo,2,ventral tegmental area,150,Identification,1,NA,0,T1NAweighted and DTI ,10,7.0,1,1,0,3,0.15,0.15,0.6,0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,Stefanescu ,A 7T fMRI study of cerebellar activation in sequential finger movement tasks.,2013,Invivo,1,dentate nucleus,25,Segmentation,2,Manual,1,mean functional EPI,4,7.0,1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,Stefanescu ,Structural and functional MRI abnormalities of cerebellar cortex and nuclei in SCA3. SCA6 and Friedreich's ataxia.,2015,Invivo,1,dentate nucleus,25,Segmentation,2,Manual,1,3D SWI 2nd echo,6,7.0,1,3,6,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,Strotmann,Mapping of the internal structure of human habenula with ex vivo MRI at 7T.,2013,Exvivo,2,lateral habenula,36,Identification,1,NA,0,T1 and T2* maps,10,7.0,1,1,0,1,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.06,0.06,0.06,0.000216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,Strotmann,Mapping of the internal structure of human habenula with ex vivo MRI at 7T.,2013,Exvivo,2,lateral habenula lateral part,37,Identification,1,NA,0,T1 and T2* maps,10,7.0,1,1,0,1,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.06,0.06,0.06,0.000216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,Strotmann,Mapping of the internal structure of human habenula with ex vivo MRI at 7T.,2013,Exvivo,2,lateral habenula medial part,38,Identification,1,NA,0,T1 and T2* maps,10,7.0,1,1,0,1,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.06,0.06,0.06,0.000216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,Strotmann,Mapping of the internal structure of human habenula with ex vivo MRI at 7T.,2013,Exvivo,2,medial habenula,39,Identification,1,NA,0,T1 and T2* maps,10,7.0,1,1,0,1,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.06,0.06,0.06,0.000216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,Strotmann,High-resolution MRI and diffusion-weighted imaging of the human habenula at 7 tesla.,2014,Invivo,1,habenula,35,Identification,1,NA,0,T1. T2* and PD (& DWI for exvivo),10,7.0,1,1,0,3,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA
140,Strotmann,High-resolution MRI and diffusion-weighted imaging of the human habenula at 7 tesla.,2014,Exvivo,2,habenula,35,Identification,1,NA,0,T1. T2* and PD (& DWI for exvivo),10,7.0,1,1,0,1,0.15,0.15,0.15,0.003375,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA
140,Strotmann,High-resolution MRI and diffusion-weighted imaging of the human habenula at 7 tesla.,2014,Invivo,1,lateral habenula,36,Identification,1,NA,0,T1. T2* and PD (& DWI for exvivo),10,7.0,1,1,0,3,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA
140,Strotmann,High-resolution MRI and diffusion-weighted imaging of the human habenula at 7 tesla.,2014,Exvivo,2,lateral habenula,36,Identification,1,NA,0,T1. T2* and PD (& DWI for exvivo),10,7.0,1,1,0,1,0.15,0.15,0.15,0.003375,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA
140,Strotmann,High-resolution MRI and diffusion-weighted imaging of the human habenula at 7 tesla.,2014,Invivo,1,medial habenula,39,Identification,1,NA,0,T1. T2* and PD (& DWI for exvivo),10,7.0,1,1,0,3,0.3,0.3,0.3,0.027,NA,NA,NA,NA,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA
140,Strotmann,High-resolution MRI and diffusion-weighted imaging of the human habenula at 7 tesla.,2014,Exvivo,2,medial habenula,39,Identification,1,NA,0,T1. T2* and PD (& DWI for exvivo),10,7.0,1,1,0,1,0.15,0.15,0.15,0.003375,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.25,0.015625,NA,NA,NA,NA
141,Stuber,Myelin and iron concentration in the human brain a quantitative study of MRI contrast.,2014,Exvivo,2,substantia nigra,104,Identification,1,NA,0,T2*,3,7.0,1,9999,9999,1,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,Stuber,Myelin and iron concentration in the human brain a quantitative study of MRI contrast.,2014,Exvivo,2,subthalamic nucleus,112,Segmentation,2,Manual (single slice?),2,T2*,3,7.0,1,9999,9999,1,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,Tang,Shape abnormalities of subcortical and ventricular structures in mild cognitive impairment and Alzheimer's disease detecting. quantifying. and predicting.,2014,Invivo,1,basolateral amygdala,4,Segmentation,2,Manual,1,T1NAweighted,1,7.0,1,1,0,1,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,Tang,Shape abnormalities of subcortical and ventricular structures in mild cognitive impairment and Alzheimer's disease detecting. quantifying. and predicting.,2014,Invivo,1,basomedial amygdala,5,Segmentation,2,Manual,1,T1NAweighted,1,7.0,1,1,0,1,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,Tang,Shape abnormalities of subcortical and ventricular structures in mild cognitive impairment and Alzheimer's disease detecting. quantifying. and predicting.,2014,Invivo,1,centromedial amygdala,6,Segmentation,2,Manual,1,T1NAweighted,1,7.0,1,1,0,1,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,Tang,Shape abnormalities of subcortical and ventricular structures in mild cognitive impairment and Alzheimer's disease detecting. quantifying. and predicting.,2014,Invivo,1,lateral nucleus amygdala,7,Segmentation,2,Manual,1,T1NAweighted,1,7.0,1,1,0,1,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,Thayyil,Post-mortem examination of human fetuses_ a comparison of whole-body high-field MRI at 9‡4 T with conventional MRI and invasive autopsy.,2009,Exvivo,2,thalamus,115,Identification,1,NA,0,T2NAweighted ,2,9.4,3,2,7,17,0.2,0.2,0.2,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,Thomas,High-Resolution 7T MRI of the Human Hippocampus In Vivo,2008,Invivo,1,amygdala,3,Identification,1,NA,0,T2*NAweighted,3,7.0,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2.5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
